name,address,floor,toilet_name,note,color,lng,lat
京成小岩駅 (本線),東京都 江戸川区北小岩2丁目10番9号,2F,バリアフリートイレ,"鉄道会社: 京成電鉄 | 路線: 本線 | 設備: 車椅子対応, オストメイト対応, おむつ交換台",#0066cc,139.883771,35.742095
江戸川駅 (本線),東京都 江戸川区北小岩3丁目24番15号,1F,バリアフリートイレ,"鉄道会社: 京成電鉄 | 路線: 本線 | 設備: 車椅子対応, オストメイト対応, おむつ交換台",#0066cc,139.896225,35.737724
葛西駅 (5号線東西線),東京都 江戸川区中葛西5丁目43番11号,1F,バリアフリートイレ,"鉄道会社: 東京地下鉄 | 路線: 5号線東西線 | 設備: 車椅子対応, オストメイト対応, おむつ交換台",#0066cc,139.8726,35.66367
西葛西駅 (5号線東西線),東京都 江戸川区西葛西6丁目14番1号,2F,バリアフリートイレ,"鉄道会社: 東京地下鉄 | 路線: 5号線東西線 | 設備: 車椅子対応, オストメイト対応, おむつ交換台",#0066cc,139.8591,35.66451
平井駅 (総武線),東京都 江戸川区平井3丁目30番1号,1F,多機能トイレ,"鉄道会社: 東日本旅客鉄道 | 路線: 総武線 | 設備: 車椅子対応, オストメイト対応, おむつ交換台",#0066cc,139.842483,35.706457
小岩駅 (総武線),東京都 江戸川区南小岩7丁目24番16号,1F,多機能トイレ,"鉄道会社: 東日本旅客鉄道 | 路線: 総武線 | 設備: 車椅子対応, オストメイト対応, おむつ交換台",#0066cc,139.881661,35.733094
葛西臨海公園駅 (京葉線),東京都 江戸川区臨海町6-3-54,2F,多機能トイレ,"点字ブロックは音声案内板まで | 鉄道会社: 東日本旅客鉄道 | 路線: 京葉線 | 設備: 車椅子対応, オストメイト対応, おむつ交換台",#0066cc,139.861586,35.644439
