name,address,floor,toilet_name,note,color,lng,lat
明治公園,東京都 東京都新宿区霞ヶ丘町５丁目,1F,管理棟,"設備: 車椅子対応, オストメイト対応",#00cc00,139.713076,35.675463
明治公園,東京都 東京都新宿区霞ヶ丘町５丁目,1F,トイレ棟,"設備: 車椅子対応, オストメイト対応, おむつ交換台",#00cc00,139.7134698,35.67668826
