name,address,floor,toilet_name,note,color,lng,lat
拝島駅 (拝島線),東京都 昭島市美堀町5丁目21番2号,2F,だれでもトイレ,"鉄道会社: 西武鉄道 | 路線: 拝島線 | 設備: 車椅子対応, オストメイト対応, おむつ交換台",#0066cc,139.34409,35.72143
東中神駅 (青梅線),東京都 昭島市玉川町1丁目,2F,多機能化粧室,"鉄道会社: 東日本旅客鉄道 | 路線: 青梅線 | 設備: 車椅子対応, オストメイト対応, おむつ交換台",#0066cc,139.3843,35.70642
中神駅 (青梅線),東京都 昭島市朝日町1丁目,2F,だれでもトイレ,"鉄道会社: 東日本旅客鉄道 | 路線: 青梅線 | 設備: 車椅子対応, オストメイト対応, おむつ交換台",#0066cc,139.3757,35.709
昭島駅 (青梅線),東京都 昭島市昭和町2丁目,2F,多機能トイレ,"鉄道会社: 東日本旅客鉄道 | 路線: 青梅線 | 設備: 車椅子対応, オストメイト対応, おむつ交換台",#0066cc,139.361,35.7136
拝島駅 (青梅線/五日市線/八高線),東京都 昭島市松原町4丁目,2F,多機能トイレ,"鉄道会社: 東日本旅客鉄道 | 路線: 青梅線/五日市線/八高線 | 設備: 車椅子対応, オストメイト対応, おむつ交換台",#0066cc,139.3436,35.72097
