name,address,floor,toilet_name,note,color,lng,lat
羽村駅 (青梅線),東京都 羽村市羽東1丁目,2F,多機能トイレ,"鉄道会社: 東日本旅客鉄道 | 路線: 青梅線 | 設備: 車椅子対応, オストメイト対応, おむつ交換台",#0066cc,139.316,35.75833
小作駅 (青梅線),東京都 羽村市小作台5丁目,2F,だれでもトイレ,"鉄道会社: 東日本旅客鉄道 | 路線: 青梅線 | 設備: 車椅子対応, オストメイト対応, おむつ交換台",#0066cc,139.3019,35.77632
